Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Network,Diagnostic settings for ExpressRoute Circuit Peerings,Gets diagnostic settings for ExpressRoute Circuit Peerings,Microsoft.Network/expressRouteCircuits/peerings/providers/Microsoft.Insights/diagnosticSettings/read,Gets diagnostic settings for ExpressRoute Circuit Peerings,system,False
Microsoft Network,Diagnostic settings for ExpressRoute Circuits,Create or update diagnostic settings for ExpressRoute Circuits,Microsoft.Network/expressRouteCircuits/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates diagnostic settings for ExpressRoute Circuits,system,False
Microsoft Network,Diagnostic settings for ExpressRoute Circuits,Gets diagnostic settings for ExpressRoute Circuits,Microsoft.Network/expressRouteCircuits/providers/Microsoft.Insights/diagnosticSettings/read,Gets diagnostic settings for ExpressRoute Circuits,system,False
Microsoft Network,Dns Availability Check Result,Check Dns Name Availability,Microsoft.Network/locations/checkDnsNameAvailability/read,Checks if dns label is available at the specified location,,False
Microsoft Network,Effective Routing Rule,Get Effective Regional Rule,Microsoft.Network/virtualNetworks/subnets/effectiveRoutingRules/read,Permission to get the routing rule(s) taking effect on a subnet.,,False
Microsoft Network,Effective Security User Rule,Get Effective Security User Rule,Microsoft.Network/virtualNetworks/subnets/effectiveSecurityUserRules/read,Permission to get the security user rule(s) taking effect on a subnet.,,False
Microsoft Network,Express Route Connection,Create or Update Express Route Connection,Microsoft.Network/expressRouteGateways/expressRouteConnections/write,Creates an Express Route Connection or Updates an existing Express Route Connection,,False
Microsoft Network,Express Route Connection,Delete Express Route Connection,Microsoft.Network/expressRouteGateways/expressRouteConnections/delete,Deletes an Express Route Connection,,False
Microsoft Network,Express Route Connection,Get Express Route Connection,Microsoft.Network/expressRouteGateways/expressRouteConnections/read,Gets an Express Route Connection,,False
Microsoft Network,Express Route Connection,Gets an Express Route Connection Authorization Key,Microsoft.Network/expressRouteGateways/expressRouteConnections/authorizationKey/action,Gets an Express Route Connection Authorization Key,,False
Microsoft Network,Express Route Cross Connection,Backfill Express Route Cross Connection,Microsoft.Network/expressRouteCrossConnections/serviceProviders/action,Backfill Express Route Cross Connection,,False
Microsoft Network,Express Route Cross Connection,Create or Update Express Route Cross Connection,Microsoft.Network/expressRouteCrossConnections/write,Create or Update Express Route Cross Connection,system,False
Microsoft Network,Express Route Cross Connection,Delete Express Route Cross Connection,Microsoft.Network/expressRouteCrossConnections/delete,Delete Express Route Cross Connection,system,False
Microsoft Network,Express Route Cross Connection,Get Express Route Cross Connection,Microsoft.Network/expressRouteCrossConnections/read,Get Express Route Cross Connection,,False
Microsoft Network,Express Route Cross Connection,Join Express Route Cross Connection,Microsoft.Network/expressRouteCrossConnections/join/action,Joins an Express Route Cross Connection. Not alertable.,,False
Microsoft Network,Express Route Cross Connection Peering,Create or Update Express Route Cross Connection Peering,Microsoft.Network/expressRouteCrossConnections/peerings/write,Creates an Express Route Cross Connection Peering or Updates an existing Express Route Cross Connection Peering,,False
Microsoft Network,Express Route Cross Connection Peering,Delete Express Route Cross Connection Peering,Microsoft.Network/expressRouteCrossConnections/peerings/delete,Deletes an Express Route Cross Connection Peering,,False
Microsoft Network,Express Route Cross Connection Peering,Get Express Route Cross Connection Peering,Microsoft.Network/expressRouteCrossConnections/peerings/read,Gets an Express Route Cross Connection Peering,,False
Microsoft Network,Express Route Cross Connection Peering Arp Table,Get Express Route Cross Connection Peering Arp Table,Microsoft.Network/expressRouteCrossConnections/peerings/arpTables/read,Gets an Express Route Cross Connection Peering Arp Table,,False
Microsoft Network,Express Route Cross Connection Peering Route Table,Get Express Route Cross Connection Peering Route Table,Microsoft.Network/expressRouteCrossConnections/peerings/routeTables/read,Gets an Express Route Cross Connection Peering Route Table,,False
Microsoft Network,Express Route Cross Connection Peering Route Table Summary,Get Express Route Cross Connection Peering Route Table Summary,Microsoft.Network/expressRouteCrossConnections/peerings/routeTableSummary/read,Gets an Express Route Cross Connection Peering Route Table Summary,,False
Microsoft Network,Express Route Gateway,Create or Update Express Route Gateway,Microsoft.Network/expressRouteGateways/write,Create or Update Express Route Gateway,system,False
Microsoft Network,Express Route Gateway,Delete Express Route Gateway,Microsoft.Network/expressRouteGateways/delete,Delete Express Route Gateway,system,False
Microsoft Network,Express Route Gateway,Get Express Route Gateway,Microsoft.Network/expressRouteGateways/read,Get Express Route Gateway,,False
Microsoft Network,Express Route Gateway,Join Express Route Cross Gateway,Microsoft.Network/expressRouteGateways/join/action,Joins an Express Route Gateway. Not alertable.,,False
Microsoft Network,Express Route Ports Authorization,Create ExpressRoutePorts Authorization,Microsoft.Network/expressRoutePorts/authorizations/addAuthorization/action,Create ExpressRoutePorts Authorization,,False
Microsoft Network,Express Route Ports Authorization,Create or update an existing ExpressRoutePorts Authorization,Microsoft.Network/expressRoutePorts/authorizations/write,Creates or updates an existing ExpressRoutePorts Authorization,,False
Microsoft Network,Express Route Ports Authorization,Delete ExpressRoutePorts Authorization,Microsoft.Network/expressRoutePorts/authorizations/delete,Deletes an ExpressRoutePorts Authorization,,False
Microsoft Network,Express Route Ports Authorization,Get Express Route Ports Authorization,Microsoft.Network/expressRoutePorts/authorizations/read,Get Express Route Ports Authorization,,False
Microsoft Network,Express Route Ports Authorization,Get Express Route Ports Authorization with Authorization Key,Microsoft.Network/expressRoutePorts/authorizations/getAuthorization/action,Get Express Route Ports Authorization with Authorization Key,,False
Microsoft Network,Express Route Ports Authorization,Get an Authorization Key for Express Route Ports Authorization,Microsoft.Network/expressRoutePorts/authorizations/authorizationKey/action,Get an Authorization Key for Express Route Ports Authorization,,False
Microsoft Network,Express Route Ports Authorization,List All Express Route Ports Authorizations with Authorization Key,Microsoft.Network/expressRoutePorts/listAuthorizations/action,List All Express Route Ports Authorizations with Authorization Key,,False
Microsoft Network,Express Route Ports Location,Get Express Route Ports Locations,Microsoft.Network/expressRoutePortsLocations/read,Get Express Route Ports Locations,,False
Microsoft Network,Express Route Service Provider,Get Express Route Service Provider,Microsoft.Network/expressRouteServiceProviders/read,Gets Express Route Service Providers,,False
Microsoft Network,ExpressRoute Circuit Peerings metric definitions,Gets the metric definitions for ExpressRoute Circuit Peerings,Microsoft.Network/expressRouteCircuits/peerings/providers/Microsoft.Insights/metricDefinitions/read,Gets the metric definitions for ExpressRoute Circuit Peerings,system,False
Microsoft Network,ExpressRoute Circuit log definitions,Get the logs for ExpressRoute Circuits,Microsoft.Network/expressRouteCircuits/providers/Microsoft.Insights/logDefinitions/read,Get the events for ExpressRoute Circuits,system,False
Microsoft Network,ExpressRoute Circuit metric definitions,Gets the metric definitions for ExpressRoute Circuits,Microsoft.Network/expressRouteCircuits/providers/Microsoft.Insights/metricDefinitions/read,Gets the metric definitions for ExpressRoute Circuits,system,False
Microsoft Network,ExpressRoute Gateways metric definitions,Gets the metric definitions for ExpressRoute Gateways,Microsoft.Network/expressRouteGateways/providers/Microsoft.Insights/metricDefinitions/read,Gets the metric definitions for ExpressRoute Gateways,system,False
Microsoft Network,ExpressRoute Ports metric definitions,Gets the metric definitions for ExpressRoute Ports,Microsoft.Network/expressRoutePorts/providers/Microsoft.Insights/metricDefinitions/read,Gets the metric definitions for ExpressRoute Ports,system,False
Microsoft Network,ExpressRouteCircuit,Create or Update ExpressRouteCircuit,Microsoft.Network/expressRouteCircuits/write,Creates or updates an existing ExpressRouteCircuit,,False
Microsoft Network,ExpressRouteCircuit,Create or Update ExpressRouteCircuit,Microsoft.Network/expressRouteCircuits/nrpinternalupdate/action,Create or Update ExpressRouteCircuit,system,False
Microsoft Network,ExpressRouteCircuit,Deletes ExpressRouteCircuit,Microsoft.Network/expressRouteCircuits/delete,Deletes an ExpressRouteCircuit,,False
Microsoft Network,ExpressRouteCircuit,Gets ExpressRouteCircuit,Microsoft.Network/expressRouteCircuits/read,Get an ExpressRouteCircuit,,False
Microsoft Network,ExpressRouteCircuit,Join Express Route Circuit,Microsoft.Network/expressRouteCircuits/join/action,Joins an Express Route Circuit. Not alertable.,,False
Microsoft Network,ExpressRouteCircuitAuthorization,Create an ExpressRouteCircuit Authorization,Microsoft.Network/expressRouteCircuits/authorizations/addAuthorization/action,Create an ExpressRouteCircuit Authorization,,False
Microsoft Network,ExpressRouteCircuitAuthorization,Create or update an existing ExpressRouteCircuit Authorization,Microsoft.Network/expressRouteCircuits/authorizations/write,Creates or updates an existing ExpressRouteCircuit Authorization,,False
Microsoft Network,ExpressRouteCircuitAuthorization,Delete ExpressRouteCircuit Authorization,Microsoft.Network/expressRouteCircuits/authorizations/delete,Deletes an ExpressRouteCircuit Authorization,,False
Microsoft Network,ExpressRouteCircuitAuthorization,Get an Authorization Key for ExpressRouteCircuit Authorization,Microsoft.Network/expressRouteCircuits/authorizations/authorizationKey/action,Get an Authorization Key for ExpressRouteCircuit Authorization,,False
Microsoft Network,ExpressRouteCircuitAuthorization,Get an ExpressRouteCircuit Authorization,Microsoft.Network/expressRouteCircuits/authorizations/read,Get an ExpressRouteCircuit Authorization,,False
Microsoft Network,ExpressRouteCircuitAuthorization,Gets an ExpressRouteCircuit Authorization with Authorization Key,Microsoft.Network/expressRouteCircuits/authorizations/getAuthorization/action,Gets an ExpressRouteCircuit Authorization with Authorization Key,,False
Microsoft Network,ExpressRouteCircuitAuthorization,List All ExpressRouteCircuit Authorization with Authorization Key,Microsoft.Network/expressRouteCircuits/listAuthorizations/action,List All ExpressRouteCircuit Authorization with Authorization Key,,False
Microsoft Network,ExpressRouteCircuitConnection,Create or update ExpressRouteCircuit Connection,Microsoft.Network/expressRouteCircuits/peerings/connections/write,Creates or updates an existing ExpressRouteCircuit Connection Resource,,False
Microsoft Network,ExpressRouteCircuitConnection,Delete ExpressRouteCircuit Connection,Microsoft.Network/expressRouteCircuits/peerings/connections/delete,Deletes an ExpressRouteCircuit Connection,,False
Microsoft Network,ExpressRouteCircuitConnection,Get ExpressRouteCircuit Connection,Microsoft.Network/expressRouteCircuits/peerings/connections/read,Gets an ExpressRouteCircuit Connection,,False
Microsoft Network,ExpressRouteCircuitConnection,Gets an ExpressRouteCircuit Connection Authorization Key,Microsoft.Network/expressRouteCircuits/peerings/connections/authorizationKey/action,Gets an ExpressRouteCircuit Connection Authorization Key,,False
Microsoft Network,ExpressRouteCircuitPeering,Create or update ExpressRouteCircuit Peering,Microsoft.Network/expressRouteCircuits/peerings/write,Creates or updates an existing ExpressRouteCircuit Peering,,False
Microsoft Network,ExpressRouteCircuitPeering,Delete ExpressRouteCircuit Peering,Microsoft.Network/expressRouteCircuits/peerings/delete,Deletes an ExpressRouteCircuit Peering,,False
Microsoft Network,ExpressRouteCircuitPeering,Get ExpressRouteCircuit Peering,Microsoft.Network/expressRouteCircuits/peerings/read,Gets an ExpressRouteCircuit Peering,,False
Microsoft Network,ExpressRouteCircuitPeeringArpTable,Get ExpressRouteCircuit Peering ArpTable,Microsoft.Network/expressRouteCircuits/peerings/arpTables/read,Gets an ExpressRouteCircuit Peering ArpTable,,False
Microsoft Network,ExpressRouteCircuitPeeringArpTable,Get ExpressRouteCircuit Peering RouteTable,Microsoft.Network/expressRouteCircuits/peerings/routeTables/read,Gets an ExpressRouteCircuit Peering RouteTable,,False
Microsoft Network,ExpressRouteCircuitPeeringArpTable,Get an ExpressRouteCircuit Peering RouteTable Summary,Microsoft.Network/expressRouteCircuits/peerings/routeTablesSummary/read,Gets an ExpressRouteCircuit Peering RouteTable Summary,,False
Microsoft Network,ExpressRouteCircuitPeeringStat,Get ExpressRouteCircuit Peering Stat,Microsoft.Network/expressRouteCircuits/peerings/stats/read,Gets an ExpressRouteCircuit Peering Stat,,False
Microsoft Network,ExpressRouteCircuitStat,Get an ExpressRouteCircuit Stat,Microsoft.Network/expressRouteCircuits/stats/read,Gets an ExpressRouteCircuit Stat,,False
Microsoft Network,ExpressRouteLink,Gets ExpressRouteLink,Microsoft.Network/expressRoutePorts/links/read,Gets ExpressRouteLink,,False
Microsoft Network,ExpressRoutePorts,Creates or updates ExpressRoutePorts,Microsoft.Network/expressRoutePorts/write,Creates or updates ExpressRoutePorts,,False
Microsoft Network,ExpressRoutePorts,Deletes ExpressRoutePorts,Microsoft.Network/expressRoutePorts/delete,Deletes ExpressRoutePorts,,False
Microsoft Network,ExpressRoutePorts,Gets ExpressRoutePorts,Microsoft.Network/expressRoutePorts/read,Gets ExpressRoutePorts,,False
Microsoft Network,ExpressRoutePorts,Joins ExpressRoutePorts,Microsoft.Network/expressRoutePorts/join/action,Joins Express Route ports. Not alertable.,,False
Microsoft Network,Firewall Packet Capture Parameters,AzureFirewallPacketCaptureOperation,Microsoft.Network/azurefirewalls/packetCapture/action,AzureFirewallPacketCaptureOperation,,False
Microsoft Network,Firewall Packet Capture Parameters,AzureFirewallPacketCaptureOperation,Microsoft.Network/azurefirewalls/packetCaptureOperation/action,AzureFirewallPacketCaptureOperation,,False
Microsoft Network,Firewall Policy,Create or Update Firewall Policy,Microsoft.Network/firewallPolicies/write,Creates a Firewall Policy or Updates an existing Firewall Policy,,False
Microsoft Network,Firewall Policy,Delete Firewall Policy,Microsoft.Network/firewallPolicies/delete,Deletes a Firewall Policy,,False
Microsoft Network,Firewall Policy,Deploy Firewall Policy Draft,Microsoft.Network/firewallPolicies/deploy/action,Deploy Firewall Policy Draft,,False
Microsoft Network,Firewall Policy,Generate Firewall Policy Certificates,Microsoft.Network/firewallPolicies/certificates/action,Generate Firewall Policy Certificates,,False
Microsoft Network,Firewall Policy,Get Firewall Policy,Microsoft.Network/firewallPolicies/read,Gets a Firewall Policy,,False
Microsoft Network,Firewall Policy,Join Firewall Policy,Microsoft.Network/firewallPolicies/join/action,Joins a Firewall Policy. Not alertable.,,False
Microsoft Network,Firewall Policy Draft,Create or Update Firewall Policy Draft,Microsoft.Network/firewallPolicies/firewallPolicyDrafts/write,Creates a Firewall Policy Draft or Updates an existing Firewall Policy Draft,,False
Microsoft Network,Firewall Policy Draft,Delete Firewall Policy Draft,Microsoft.Network/firewallPolicies/firewallPolicyDrafts/delete,Deletes a Firewall Policy Draft,,False
Microsoft Network,Firewall Policy Draft,Get Firewall Policy Draft,Microsoft.Network/firewallPolicies/firewallPolicyDrafts/read,Gets a Firewall Policy Draft,,False
Microsoft Network,Firewall Policy Rule Collection Group,Create or Update Firewall Policy Rule Collection Group,Microsoft.Network/firewallPolicies/ruleCollectionGroups/write,Creates a Firewall Policy Rule Collection Group or Updates an existing Firewall Policy Rule Collection Group,,False
Microsoft Network,Firewall Policy Rule Collection Group,Delete Firewall Policy Rule Collection Group,Microsoft.Network/firewallPolicies/ruleCollectionGroups/delete,Deletes a Firewall Policy Rule Collection Group,,False
Microsoft Network,Firewall Policy Rule Collection Group,Get Firewall Policy Rule Collection Group,Microsoft.Network/firewallPolicies/ruleCollectionGroups/read,Gets a Firewall Policy Rule Collection Group,,False
Microsoft Network,Firewall Policy Rule Collection Group Draft,Create or Update Firewall Policy Rule Collection Group Draft,Microsoft.Network/firewallPolicies/ruleCollectionGroups/ruleCollectionGroupDrafts/write,Creates a Firewall Policy Rule Collection Group Draft or Updates an existing Firewall Policy Rule Collection Group Draft,,False
Microsoft Network,Firewall Policy Rule Collection Group Draft,Delete Firewall Policy Rule Collection Group draft,Microsoft.Network/firewallPolicies/ruleCollectionGroups/ruleCollectionGroupDrafts/delete,Deletes a Firewall Policy Rule Collection Group Draft,,False
Microsoft Network,Firewall Policy Rule Collection Group Draft,Get Firewall Policy Rule Collection Group Draft,Microsoft.Network/firewallPolicies/ruleCollectionGroups/ruleCollectionGroupDrafts/read,Gets a Firewall Policy Rule Collection Group raft,,False
Microsoft Network,Firewall Policy Rule Group,Create or Update Firewall Policy Rule Group,Microsoft.Network/firewallPolicies/ruleGroups/write,Creates a Firewall Policy Rule Group or Updates an existing Firewall Policy Rule Group,,False
Microsoft Network,Firewall Policy Rule Group,Delete Firewall Policy Rule Group,Microsoft.Network/firewallPolicies/ruleGroups/delete,Deletes a Firewall Policy Rule Group,,False
Microsoft Network,Firewall Policy Rule Group,Get Firewall Policy Rule Group,Microsoft.Network/firewallPolicies/ruleGroups/read,Gets a Firewall Policy Rule Group,,False
Microsoft Network,Flow Log,Create Flow Log,Microsoft.Network/networkWatchers/flowLogs/write,Creates a Flow Log,,False
Microsoft Network,Flow Log,Delete Flow Log,Microsoft.Network/networkWatchers/flowLogs/delete,Deletes a Flow Log,,False
Microsoft Network,Flow Log,Get Flow Log,Microsoft.Network/networkWatchers/flowLogs/read,Get Flow Log details,,False
Microsoft Network,Front Door,Checks whether a Front Door name is available,Microsoft.Network/checkFrontDoorNameAvailability/action,Checks whether a Front Door name is available,,False
Microsoft Network,Front Door,Creates or updates a Front Door,Microsoft.Network/frontDoors/write,Creates or updates a Front Door,,False
Microsoft Network,Front Door,Creates or updates a routing rule,Microsoft.Network/frontDoors/routingRules/write,Creates or updates a routing rule,,False
Microsoft Network,Front Door,Deletes a Front Door,Microsoft.Network/frontDoors/delete,Deletes a Front Door,,False
Microsoft Network,Front Door,Deletes a routing rule,Microsoft.Network/frontDoors/routingRules/delete,Deletes a routing rule,,False
Microsoft Network,Front Door,Gets Frontdoor operation result,Microsoft.Network/frontdooroperationresults/frontdoorResults/read,Gets Frontdoor operation result,,False
Microsoft Network,Front Door,Gets a Front Door,Microsoft.Network/frontDoors/read,Gets a Front Door,,False
Microsoft Network,Front Door,Gets a routing rule,Microsoft.Network/frontDoors/routingRules/read,Gets a routing rule,,False
Microsoft Network,Front Door,Purge cached content from a Front Door,Microsoft.Network/frontDoors/purge/action,Purge cached content from a Front Door,,False
Microsoft Network,Front Door,Validates a frontend endpoint for a Front Door,Microsoft.Network/frontDoors/validateCustomDomain/action,Validates a frontend endpoint for a Front Door,,False
Microsoft Network,Front Door Backend Pool,Creates or updates a backend pool,Microsoft.Network/frontDoors/backendPools/write,Creates or updates a backend pool,,False
Microsoft Network,Front Door Backend Pool,Deletes a backend pool,Microsoft.Network/frontDoors/backendPools/delete,Deletes a backend pool,,False
Microsoft Network,Front Door Backend Pool,Gets a backend pool,Microsoft.Network/frontDoors/backendPools/read,Gets a backend pool,,False
Microsoft Network,Front Door Frontend Endpoint,Creates or updates a frontend endpoint,Microsoft.Network/frontDoors/frontendEndpoints/write,Creates or updates a frontend endpoint,,False
Microsoft Network,Front Door Frontend Endpoint,Deletes a frontend endpoint,Microsoft.Network/frontDoors/frontendEndpoints/delete,Deletes a frontend endpoint,,False
Microsoft Network,Front Door Frontend Endpoint,Disables HTTPS on a Frontend Endpoint,Microsoft.Network/frontDoors/frontendEndpoints/disableHttps/action,Disables HTTPS on a Frontend Endpoint,,False
Microsoft Network,Front Door Frontend Endpoint,Enables HTTPS on a Frontend Endpoint,Microsoft.Network/frontDoors/frontendEndpoints/enableHttps/action,Enables HTTPS on a Frontend Endpoint,,False
Microsoft Network,Front Door Frontend Endpoint,Gets a frontend endpoint,Microsoft.Network/frontDoors/frontendEndpoints/read,Gets a frontend endpoint,,False
Microsoft Network,Front Door Health Probe Settings,Creates or updates health probe settings,Microsoft.Network/frontDoors/healthProbeSettings/write,Creates or updates health probe settings,,False
Microsoft Network,Front Door Health Probe Settings,Deletes health probe settings,Microsoft.Network/frontDoors/healthProbeSettings/delete,Deletes health probe settings,,False
Microsoft Network,Front Door Health Probe Settings,Gets health probe settings,Microsoft.Network/frontDoors/healthProbeSettings/read,Gets health probe settings,,False
Microsoft Network,Front Door Load Balancing Settings,Creates or updates load balancing settings,Microsoft.Network/frontDoors/loadBalancingSettings/write,Creates or updates load balancing settings,,False
Microsoft Network,Front Door Load Balancing Settings,Creates or updates load balancing settings,Microsoft.Network/frontDoors/loadBalancingSettings/delete,Creates or updates load balancing settings,,False
Microsoft Network,Front Door Load Balancing Settings,Gets load balancing settings,Microsoft.Network/frontDoors/loadBalancingSettings/read,Gets load balancing settings,,False
Microsoft Network,Front Door Rules Engine,Creates or updates a Rules Engine,Microsoft.Network/frontDoors/rulesEngines/write,Creates or updates a Rules Engine,,False
Microsoft Network,Front Door Rules Engine,Deletes a Rules Engine,Microsoft.Network/frontDoors/rulesEngines/delete,Deletes a Rules Engine,,False
Microsoft Network,Front Door Rules Engine,Gets Rules Engine operation result,Microsoft.Network/frontdooroperationresults/rulesenginesresults/read,Gets Rules Engine operation result,,False
Microsoft Network,Front Door Rules Engine,Gets a Rules Engine,Microsoft.Network/frontDoors/rulesEngines/read,Gets a Rules Engine,,False
Microsoft Network,Frontdoor diagnostic setting,Create or update Frontdoor diagnostic setting,Microsoft.Network/frontdoors/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting for the Frontdoor resource,system,False
Microsoft Network,Frontdoor diagnostic setting,Read Frontdoor diagnostic setting,Microsoft.Network/frontdoors/providers/Microsoft.Insights/diagnosticSettings/read,Get the diagnostic setting for the Frontdoor resource,system,False
Microsoft Network,Frontdoor log definitions,Get Frontdoor logs definitions,Microsoft.Network/frontdoors/providers/Microsoft.Insights/logDefinitions/read,Get available logs for Frontdoor resources,system,False
Microsoft Network,Frontdoor metric definition,Read Frontdoor metric definitions,Microsoft.Network/frontdoors/providers/Microsoft.Insights/metricDefinitions/read,Get available metrics for Frontdoor resources,system,False
Microsoft Network,Gateway LoadBalancer Alias,Creates or Updates a Gateway LaodBalancer Alias,Microsoft.Network/gatewayLoadBalancerAliases/write,Creates a Gateway LoadBalancer Alias Or Updates An Existing Gateway LoadBalancer Alias,,False
Microsoft Network,Gateway LoadBalancer Alias,Delete Gateway LoadBalancer Alias,Microsoft.Network/gatewayLoadBalancerAliases/delete,Delete Gateway LoadBalancer Alias,,False
Microsoft Network,Gateway LoadBalancer Alias,Get Gateway LoadBalancer Alias,Microsoft.Network/gatewayLoadBalancerAliases/read,Get a Gateway LoadBalancer Alias definition,,False
Microsoft Network,GenerateLoa for ExpressRoutePorts,Generates LOA for ExpressRoutePorts,Microsoft.Network/expressRoutePorts/generateloa/action,Generates LOA for ExpressRoutePorts,,False
Microsoft Network,Get Effective Rules In Rnm Format Request,Gets Effective Acls In RNM format,Microsoft.Network/locations/rnmEffectiveNetworkSecurityGroups/action,Gets Effective Security Groups Configured In Rnm Format,system,False
Microsoft Network,Get Effective Rules In Rnm Format Request,Gets Effective Routes in RNM format,Microsoft.Network/locations/rnmEffectiveRouteTable/action,Gets Effective Routes Configured In Rnm Format,system,False
Microsoft Network,Get the sanitized application gateway dynamic manifest,Get Application Gateway Waf Dynamic Manifest Default entry,Microsoft.Network/locations/applicationGatewayWafDynamicManifests/default/read,Get Application Gateway Waf Dynamic Manifest Default entry,,False
Microsoft Network,Get the sanitized application gateway dynamic manifest,Get the application gateway waf dynamic manifest,Microsoft.Network/locations/applicationGatewayWafDynamicManifests/read,Get the application gateway waf dynamic manifest,,False
Microsoft Network,IP Availability Check Result,Check Ip Address Availability,Microsoft.Network/virtualNetworks/checkIpAddressAvailability/read,Check if Ip Address is available at the specified virtual network,,False
Microsoft Network,InboundSecurityRule,Create or update a InboundSecurityRule,Microsoft.Network/networkVirtualAppliances/inboundSecurityRules/write,Create or update a InboundSecurityRule,,False
Microsoft Network,InboundSecurityRule,Delete a InboundSecurityRule,Microsoft.Network/networkVirtualAppliances/inboundSecurityRules/delete,Delete a InboundSecurityRule,,False
Microsoft Network,InboundSecurityRule,Get a InboundSecurityRule,Microsoft.Network/networkVirtualAppliances/inboundSecurityRules/read,Get a InboundSecurityRule,,False
Microsoft Network,Internal AzureVirtualNetworkManager Operation,Internal AzureVirtualNetworkManager Operation,Microsoft.Network/locations/internalAzureVirtualNetworkManagerOperation/action,Internal AzureVirtualNetworkManager Operation In ANM,system,False
Microsoft Network,Internet Analyzer Pre-configured Endpoint,Get an Internet Analyzer profile's pre-configured endpoints,Microsoft.Network/networkExperimentProfiles/preconfiguredEndpoints/read,Get an Internet Analyzer profile's pre-configured endpoints,,False
Microsoft Network,Internet Analyzer Profile,Create or update an Internet Analyzer profile,Microsoft.Network/networkExperimentProfiles/write,Create or update an Internet Analyzer profile,,False
Microsoft Network,Internet Analyzer Profile,Delete an Internet Analyzer profile,Microsoft.Network/networkExperimentProfiles/delete,Delete an Internet Analyzer profile,,False
Microsoft Network,Internet Analyzer Profile,Get an Internet Analyzer profile,Microsoft.Network/networkExperimentProfiles/read,Get an Internet Analyzer profile,,False
Microsoft Network,Internet Analyzer Test,Create or update an Internet Analyzer test,Microsoft.Network/networkExperimentProfiles/experiments/write,Create or update an Internet Analyzer test,,False
Microsoft Network,Internet Analyzer Test,Delete an Internet Analyzer test,Microsoft.Network/networkExperimentProfiles/experiments/delete,Delete an Internet Analyzer test,,False
Microsoft Network,Internet Analyzer Test,Get an Internet Analyzer test,Microsoft.Network/networkExperimentProfiles/experiments/read,Get an Internet Analyzer test,,False
Microsoft Network,Internet Analyzer Test,Get an Internet Analyzer test's latency scorecard,Microsoft.Network/networkExperimentProfiles/experiments/latencyScorecard/action,Get an Internet Analyzer test's latency scorecard,,False
Microsoft Network,Internet Analyzer Test,Get an Internet Analyzer test's time series,Microsoft.Network/networkExperimentProfiles/experiments/timeseries/action,Get an Internet Analyzer test's time series,,False
Microsoft Network,Ip Allocation,Create or Update IpAllocation,Microsoft.Network/ipAllocations/write,Creates A IpAllocation Or Updates An Existing IpAllocation,,False
Microsoft Network,Ip Allocation,Delete IpAllocation,Microsoft.Network/ipAllocations/delete,Deletes A IpAllocation,,False
Microsoft Network,Ip Allocation,Get IpAllocation,Microsoft.Network/ipAllocations/read,Get The IpAllocation,,False
Microsoft Network,IpGroups,Create or Update IpGroups,Microsoft.Network/ipGroups/write,Creates an IpGroup or Updates an Existing IpGroup,,False
Microsoft Network,IpGroups,Delete IpGroups,Microsoft.Network/ipGroups/delete,Deletes an IpGroup,,False
Microsoft Network,IpGroups,Gets IpGroups,Microsoft.Network/ipGroups/read,Gets an IpGroup,,False
Microsoft Network,IpGroups,Joins IpGroups,Microsoft.Network/ipGroups/join/action,Joins an IpGroup. Not alertable.,,False
Microsoft Network,IpGroups,Update reference in an IpGroup,Microsoft.Network/ipGroups/updateReferences/action,Update references in an IpGroup,,False
Microsoft Network,IpGroups,Validate an IpGroup,Microsoft.Network/ipGroups/validate/action,Validates an IpGroup,,False
Microsoft Network,Ipam Pool,Allocate Azure Resource from Ipam Pool,Microsoft.Network/networkManagers/ipamPools/allocateAzureResource/action,Allocate CIDR range for Azure resource from Ipam Pool,system,False
Microsoft Network,Ipam Pool,Allocate Non Azure Resource from Ipam Pool,Microsoft.Network/networkManagers/ipamPools/allocateNonAzureResource/action,Allocate CIDR range for non Azure resource from Ipam Pool,,False
Microsoft Network,Ipam Pool,Associate resources to Ipam Pool,Microsoft.Network/networkManagers/ipamPools/associateResourcesToPool/action,Action permission for associate resources to Ipam Pool,,False
Microsoft Network,Ipam Pool,Creates or Updates a Ipam Pool,Microsoft.Network/networkManagers/ipamPools/write,Creates or Updates a Ipam Pool,,False
Microsoft Network,Ipam Pool,Deletes a Ipam Pool,Microsoft.Network/networkManagers/ipamPools/delete,Deletes a Ipam Pool,,False
Microsoft Network,Ipam Pool,Disassociate resources from Ipam Pool,Microsoft.Network/networkManagers/ipamPools/disassociateResourcesFromPool/action,Disassociate Azure resources (i.e. VNet) from Ipam Pool,system,False
Microsoft Network,Ipam Pool,Get Pool Usage for Ipam Pool,Microsoft.Network/networkManagers/ipamPools/getPoolUsage/action,Get pool usage for a Ipam Pool,,False
Microsoft Network,Ipam Pool,Gets a Ipam Pool,Microsoft.Network/networkManagers/ipamPools/read,Gets a Ipam Pool,,False
Microsoft Network,Ipam Pool,List Associated Resource To Ipam Pool,Microsoft.Network/networkManagers/ipamPools/associatedResources/action,Action permission for list Associated Resource To Ipam Pool,,False
